02	17	9
02	18	11
02	19	12
02	20	14
02	21	8
02	22	5
02	23	10
02	24	18
02	25	13
02	26	13
02	27	15
02	28	14
03	01	15
03	02	15
03	03	20
03	04	18
03	05	11
03	06	9
03	07	16
03	08	11
03	09	15
03	10	9
03	11	5
03	12	11
03	13	10
03	14	12
03	15	11
03	16	13
03	17	23
03	18	10
03	19	4
03	20	11
03	21	17
03	22	21
03	23	12
03	24	19
03	25	12
03	26	25
03	27	16
03	28	24
03	29	17
03	30	32
03	31	36
04	01	77
04	02	39
04	03	32
04	04	25
04	05	19
04	06	7
04	07	17
04	08	14
04	09	15
04	10	19
04	11	17
04	12	25
04	13	15
04	14	15
04	15	5
04	16	8
04	17	8
04	18	14
04	19	18
04	20	22
04	21	31
04	22	31
04	23	69
04	24	53
04	25	99
04	26	103
04	27	140
04	28	46
04	29	68
04	30	30
05	01	19
05	02	46
05	03	28
05	04	38
05	05	28
05	06	15
05	07	12
05	08	7
05	09	23
05	10	17
05	11	9
05	12	2
05	13	6
05	14	4
05	15	7
05	16	3
05	17	9
05	18	3
05	19	3
05	20	1
05	21	1
05	22	5
05	23	4
05	24	5
05	25	1
05	26	0
05	27	4
05	28	1
05	29	0
05	30	3
05	31	6
06	01	1
06	02	2
06	03	0
06	04	1
06	05	0
06	06	0
06	07	2
06	08	0
06	09	0
06	10	4
06	11	1
06	12	1
06	13	1
06	14	1
06	15	0
06	16	0
06	17	1
06	18	3
06	19	0
06	20	4
06	21	2
06	22	1
06	23	1
06	24	0
06	25	0
06	26	4
06	27	3
06	28	0
06	29	4
06	30	1
07	01	0
07	02	1
07	03	3
07	04	3
07	05	1
07	06	0
07	07	0
07	08	1
07	09	1
07	10	2
07	11	0
07	12	3
07	13	1
07	14	0
07	15	1
07	16	1
07	17	0
07	18	0
07	19	1
07	20	2
07	21	4
07	22	0
07	23	0
07	24	0
07	25	1
07	26	4
07	27	1
07	28	2
07	29	2
07	30	0
07	31	0
08	01	1
08	02	4
08	03	1
08	04	0
08	05	0
08	06	0
08	07	1
08	08	1
08	09	0
08	10	4
08	11	1
08	12	0
08	13	1
08	14	1
08	15	6
08	16	1
08	17	1
08	18	1
08	19	0
08	20	0
08	21	0
08	22	4
08	23	4
08	24	5
08	25	0
08	26	1
08	27	0
08	28	1
08	29	1
08	30	2
08	31	4
09	01	0
09	02	1
09	03	0
09	04	1
09	05	3
09	06	0
09	07	1
09	08	0
09	09	2
09	10	0
09	11	3
09	12	4
09	13	2
09	14	1
09	15	2
09	16	1
09	17	2
09	18	0
09	19	1
09	20	1
09	21	1
09	22	5
09	23	7
09	24	0
09	25	2
09	26	0
09	27	0
09	28	2
09	29	1
09	30	1
10	01	1
10	02	0
10	03	3
10	04	3
10	05	0
10	06	0
10	07	0
10	08	1
10	09	1
10	10	1
10	11	1
10	12	0
10	13	1
10	14	2
10	15	3
10	16	0
10	17	1
10	18	0
10	19	0
10	20	2
10	21	0
10	22	1
10	23	2
10	24	0
10	25	1
10	26	1
10	27	2
10	28	2
10	29	0
10	30	0
10	31	2
11	01	0
11	02	0
11	03	1
11	04	2
11	05	1
11	06	2
11	07	2
11	08	1
11	09	0
11	10	2
11	11	0
11	12	0
11	13	3
11	14	1
11	15	0
11	16	0
11	17	3
11	18	0
11	19	1
11	20	0
11	21	1
11	22	1
11	23	1
11	24	2
11	25	0
11	26	0
11	27	0
11	28	1
11	29	2
11	30	2
12	01	1
12	02	0
12	03	3
12	04	1
12	05	6
12	06	2
12	07	1
12	08	2
12	09	2
12	10	0
12	11	1
12	12	1
12	13	1
12	14	0
12	15	1
12	16	2
12	17	0
12	18	0
12	19	1
12	20	2
12	21	2
12	22	5
12	23	2
12	24	0
12	25	2
12	26	4
12	27	3
12	28	1
12	29	2
12	30	0
